id_jogo_cbf,source,quantity,price,amount
142177b_2024,ARQUIBANCADA - PRETO - Meia,241,30.0,7230.0
142177b_2024,ARQUIBANCADA - PRETO - Carnê de Relacionamento,72,30.0,2160.0
142177b_2024,ARQUIBANCADA - PRETO - Sócio,442,20.0,8840.0
142177b_2024,ARQUIBANCADA - SETOR BRANCO - Inteira,45,60.0,2700.0
142177b_2024,ARQUIBANCADA - SETOR BRANCO - Meia,110,30.0,3300.0
142177b_2024,ARQUIBANCADA - SETOR BRANCO - Carnê de Relacionamento,28,30.0,840.0
142177b_2024,ARQUIBANCADA - SETOR BRANCO - Sócio,596,20.0,11920.0
142177b_2024,ARQUIBANCADA - VERDE* - Inteira,54,90.0,4860.0
142177b_2024,ARQUIBANCADA - VERDE* - Meja,159,45.0,7155.0
142177b_2024,ARQUIBANCADA - VERDE* - Carnê de Relacionamento,50,45.0,2250.0
142177b_2024,ARQUIBANCADA AZUL - - - Inteira,24,60.0,1440.0
142177b_2024,ARQUIBANCADA AZUL - Meia,40,30.0,1200.0
142177b_2024,ARQUIBANCADA AZUL - Carnê de Relacionamento,26,30.0,780.0
142177b_2024,ARQUIBANCADA AZUL -- Sócio,201,20.0,4020.0
142177b_2024,ARQUIBANCADA CINZA - - - Inteira,14,90.0,1260.0
142177b_2024,ARQUIBANCADA CINZA - - - Meia,12,45.0,540.0
142177b_2024,ARQUIBANCADA CINZA - - - Carnê de Relacionamento,565,45.0,25425.0
142177b_2024,ARQUIBANCADA CINZA - Sócio,31,20.0,620.0
142177b_2024,ARQUIBANCADA COBERTA - AMARELO - - - Inteira,27,120.0,3240.0
142177b_2024,ARQUIBANCADA COBERTA - AMARELO - Meia,40,60.0,2400.0
142177b_2024,ARQUIBANCADA COBERTA - AMARELO - Carnê de Relacionamento,33,60.0,1980.0
142177b_2024,ARQUIBANCADA COBERTA - AMARELO - Sócio,450,20.0,9000.0
142177b_2024,ARQUIBANCADA COBERTA - VERMELHO - Inteira,23,100.0,2300.0
142177b_2024,ARQUIBANCADA COBERTA - VERMELHO - - Meia,31,50.0,1550.0
142177b_2024,ARQUIBANCADA COBERTA - VERMELHO - Carnê de Relacionamento,289,50.0,14450.0
142177b_2024,ARQUIBANCADA COBERTA - VERMELHO - Sócio,44,20.0,880.0
142177b_2024,CADEIRA - - Carnê de Relacionamento,263,25.0,6575.0
142177b_2024,CADEIRA - - - Sócio,190,25.0,4750.0
142177b_2024,CAMAROTE - Carnê de Relacionamento,73,25.0,1825.0
142177b_2024,TRIBUNA - Carnê de Relacionamento,50,25.0,1250.0
142178b_2024,SETOR ARQUIBANCADA - CORTESIAS - INTEIRA,1661,1.0,1661.0
142178b_2024,SETOR ARQUIBANCADA - ESPECIAL - INTEIRA,437,90.0,39330.0
142178b_2024,SETOR ARQUIBANCADA - ESPECIAL - MEIA,98,45.0,4410.0
142178b_2024,SETOR ARQUIBANCADA - INFERIOR CENTRAL - INTEIRA,75,150.0,11250.0
142178b_2024,SETOR ARQUIBANCADA - INFERIOR CENTRAL - MEIA,100,75.0,7500.0
142178b_2024,SETOR ARQUIBANCADA - INFERIOR NORTE - INTEIRA,368,40.0,14720.0
142178b_2024,SETOR ARQUIBANCADA - INFERIOR NORTE - ΜΕΙΑ,1874,20.0,37480.0
142178b_2024,SETOR ARQUIBANCADA - INFERIOR SUL - INTEIRA,254,40.0,10160.0
142178b_2024,SETOR ARQUIBANCADA - INFERIOR SUL - ΜΕΙΑ,2658,20.0,53160.0
142178b_2024,SETOR ARQUIBANCADA - PREMIUM - INTEIRA,43,300.0,12900.0
142178b_2024,SETOR ARQUIBANCADA - PREMIUM - ΜΕΙΑ,106,150.0,15900.0
142178b_2024,SETOR ARQUIBANCADA - SÓCIO TORCEDOR - INTEIRA,14352,1.0,14352.0
142178b_2024,SETOR ARQUIBANCADA - SUPERIOR CENTRAL - INTEIRA,1032,50.0,51600.0
142178b_2024,SETOR ARQUIBANCADA - SUPERIOR CENTRAL - MEIA,2995,25.0,74875.0
142178b_2024,SETOR ARQUIBANCADA - SUPERIOR NORTE VISITANTE - INTEIRA,8,800.0,0.0
142178b_2024,SETOR ARQUIBANCADA - SUPERIOR NORTE VISITANTE - MEIΑ,6,50.0,300.0
142178b_2024,SETOR ARQUIBANCADA - SUPERIOR SUL - INTEIRA,7,100.0,700.0
142178b_2024,SETOR ARQUIBANCADA - SUPERIOR SUL - MEΙΑ,76,50.0,3800.0
142178b_2024,SETOR ARQUIBANCADA - SUPERIOR SUL SÓCIO - INTEIRA,186,40.0,7440.0
142178b_2024,SETOR ARQUIBANCADA - SUPERIOR SUL SÓCIO - ΜΕΙΑ,3411,20.0,68220.0
142178b_2024,GRATUIDADE - INTEIRA,1075,0.0,0.0
142179b_2024,ARQUIBANCADA - TRIBUNA DE HONRA - INTEIRA,42,,0.0
142179b_2024,ARQUIBANCADA - GRATUIDADE - INTEIRA,676,,0.0
142179b_2024,ARQUIBANCADA - LESTE INFERIOR - INTEIRA,2806,20.0,56120.0
142179b_2024,ARQUIBANCADA - LESTE INFERIOR - MEIA,979,10.0,9790.0
142179b_2024,ARQUIBANCADA - LESTE INFERIOR - CORTESIA - INTEIRA,50,,0.0
142179b_2024,ARQUIBANCADA - NORTE INFERIOR - INTEIRA,1634,20.0,32680.0
142179b_2024,ARQUIBANCADA - NORTE INFERIOR - MEIA,444,10.0,4440.0
142179b_2024,ARQUIBANCADA - NORTE SUPERIOR - VISITANTE INTEIRA - INTEIRA,567,50.0,28350.0
142179b_2024,ARQUIBANCADA - NORTE SUPERIOR - VISITΑΝΤΕ ΜΕΙΑ - ΜΕΙΑ,268,25.0,6700.0
142179b_2024,ARQUIBANCADA - NORTE SUPERIOR VISITANTE - CORTESIA - INTEIRA,40,,0.0
142179b_2024,ARQUIBANCADA - OESTE INFERIOR - INTEIRA,817,100.0,81700.0
142179b_2024,ARQUIBANCADA - OESTE INFERIOR - MEΙΑ,651,50.0,32550.0
142179b_2024,ARQUIBANCADA - OESTE INFERIOR CORTESIAS - INTEIRA,259,,0.0
142179b_2024,ARQUIBANCADA - SÓCIO TORCEDOR - INTEIRA,672,10.0,6720.0
142179b_2024,ARQUIBANCADA - SUL INFERIOR - INTEIRA,2058,20.0,41160.0
142179b_2024,ARQUIBANCADA - SUL INFERIOR - MEIA,658,10.0,6580.0
142179b_2024,ARQUIBANCADA - SUL INFERIOR - CORTESIA - INTEIRA,111,,0.0
142179b_2024,CAMAROTE - LESTE EMPRESARIAL ADULTO - INTEIRA,376,,0.0
142179b_2024,CAMAROTE - LESTE EMPRESARIAL INFANTIL - INTEIRA,32,,0.0
142179b_2024,CAMAROTE - OESTE - INTEIRA,36,400.0,14400.0
142179b_2024,CAMAROTE - OESTE - ΜΕΙΑ,16,340.0,5440.0
142179b_2024,CAMAROTE OESTE CORTESIA INTEIRA,39,,0.0
14217b_2024,ARQUIBANCADA - PRETO - Inteira,110,70.0,7700.0
14217b_2024,ARQUIBANCADA - PRETO - Meia,141,35.0,4935.0
14217b_2024,ARQUIBANCADA - PRETO - Carnê de Relacionamento,70,35.0,2450.0
14217b_2024,ARQUIBANCADA - PRETO - Sócio,524,20.0,10480.0
14217b_2024,ARQUIBANCADA - SETOR BRANCO - Inteira,45,70.0,3150.0
14217b_2024,ARQUIBANCADA - SETOR BRANCO - Meia,54,35.0,1890.0
14217b_2024,ARQUIBANCADA - SETOR BRANCO - Carnê de Relacionamento,62,35.0,2170.0
14217b_2024,ARQUIBANCADA - SETOR BRANCO - Sócio,775,20.0,15500.0
14217b_2024,ARQUIBANCADA - VERDE* - Inteira,599,110.0,65890.0
14217b_2024,ARQUIBANCADA - VERDE* - Meja,502,55.0,27610.0
14217b_2024,ARQUIBANCADA - VERDE* - Carnê de Relacionamento,173,55.0,9515.0
14217b_2024,ARQUIBANCADA AZUL - - - Inteira,29,70.0,2030.0
14217b_2024,ARQUIBANCADA AZUL - Meia,22,35.0,770.0
14217b_2024,ARQUIBANCADA AZUL - Carnê de Relacionamento,27,35.0,945.0
14217b_2024,ARQUIBANCADA AZUL -- Sócio,210,20.0,4200.0
14217b_2024,ARQUIBANCADA CINZA - - - Inteira,30,110.0,3300.0
14217b_2024,ARQUIBANCADA CINZA - - - Meia,38,55.0,2090.0
14217b_2024,ARQUIBANCADA CINZA - - - Carnê de Relacionamento,446,55.0,24530.0
14217b_2024,ARQUIBANCADA CINZA - Sócio,38,20.0,760.0
14217b_2024,ARQUIBANCADA COBERTA - AMARELO - - - Inteira,15,150.0,2250.0
14217b_2024,ARQUIBANCADA COBERTA - AMARELO - Meia,27,75.0,2025.0
14217b_2024,ARQUIBANCADA COBERTA - AMARELO - Carnê de Relacionamento,18,75.0,1350.0
14217b_2024,ARQUIBANCADA COBERTA - AMARELO - Sócio,530,20.0,10600.0
14217b_2024,ARQUIBANCADA COBERTA - VERMELHO - Inteira,30,120.0,3600.0
14217b_2024,ARQUIBANCADA COBERTA - VERMELHO - - Meia,42,60.0,2520.0
14217b_2024,ARQUIBANCADA COBERTA - VERMELHO - Carnê de Relacionamento,227,60.0,13620.0
14217b_2024,ARQUIBANCADA COBERTA - VERMELHO - Sócio,58,20.0,1160.0
14217b_2024,CADEIRA - - Carnê de Relacionamento,254,25.0,6350.0
14217b_2024,CADEIRA - - - Sócio,225,25.0,5625.0
14217b_2024,CAMAROTE - Carnê de Relacionamento,77,25.0,1925.0
14217b_2024,TRIBUNA - Carnê de Relacionamento,50,25.0,1250.0
142180b_2024,INFERIOR CADEIRA SOCIO - INTEIRA,427,89.0,38003.0
142180b_2024,SUPERIOR ARQUIBANCADA - CRIANÇAS - INTEIRA,2323,40.0,92920.0
142180b_2024,SUPERIOR ARQUIBANCADA - INTEIRA - INTEIRA,267,238.0,63546.0
142180b_2024,SUPERIOR ARQUIBANCADA - MEIAΑ - ΜΕΙΑ,6705,119.0,797895.0
142180b_2024,SUPERIOR ARQUIBANCADA - PROMOCIONAL INTEIRA - INTEIRA,6758,129.0,871782.0
142180b_2024,SUPERIOR ARQUIBANCADA - VISITANTE INTEIRA - INTEIRA,205,198.0,40590.0
142180b_2024,SUPERIOR ARQUIBANCADA - VISITANTE MEIA - ΜΕΙΑ,7038,99.0,696762.0
142180b_2024,SUPERIOR ARQUIBANCADA - VISITANTE PROMOCIONAL ΜΕΙΑ - ΜΕΙΑ,2753,109.0,300077.0
142181b_2024,CAMAROTE - INTEIRA,32,80.0,2560.0
142181b_2024,CAMAROTE SUPERIOR MENOR - INTEIRA,68,130.0,8840.0
142181b_2024,CAMAROTE - MENOR - INTEIRA,11,148.0,1628.0
142181b_2024,CAMAROTE SPOT - INTEIRA,33,260.0,8580.0
142181b_2024,CAMAROTE SPOT INTEIRA,2,524.0,1048.0
142181b_2024,CENTRAL CADEIRA - INTEIRA,2332,40.0,93280.0
142181b_2024,CENTRAL CADEIRA - ΜΕΙΑ,382,140.0,53480.0
142181b_2024,CENTRAL CADEIRA - CHECK-IN,403,70.0,28210.0
142181b_2024,CENTRAL CADEIRA - INTEIRA P3 E P7 - INTEIRA,7266,40.0,290640.0
142181b_2024,CENTRAL CADEIRA - ΜΕΙΑ P3 E P7 - ΜΕΙΑ,1128,45.0,50760.0
142181b_2024,CENTRAL CADEIRA SÓCIO - NADA VAI NOS SEPARAR - INTEIRA,451,40.0,18040.0
142181b_2024,CENTRAL CADEIRA SÓCIO ACESSO GARANTIDO - INTEIRA,29,112.0,3248.0
142181b_2024,INFERIOR CADEIRA - MEIA LOCADA - MEIA,273,40.0,10920.0
142181b_2024,SETOR CADEIRA - ACESSO NÃO SÓCIO/ SÓCIO - INTEIRA,1183,40.0,47320.0
142181b_2024,SETOR CADEIRA - CAMPEÃO DO MUNDO LOC - INTEIRA,16,70.0,1120.0
142181b_2024,SETOR CADEIRA - CAMPEÃO DO MUNDO P3/P7 - INTEIRA,1,120.0,120.0
142181b_2024,SETOR CADEIRA - COMPLEMENTO MEIA AL - ΜΕΙΑ,11,40.0,440.0
142181b_2024,SETOR CADEIRA - COMPLEMENTΟ ΜΕΙΑ LOC - ΜΕΙΑ,1165,20.0,23300.0
142181b_2024,SETOR CADEIRA - COMPLEMENTΟ ΜΕΙΑ P3/P7 - ΜΕΙΑ,2,120.0,240.0
142181b_2024,SETOR CADEIRA - CRIANÇA - MEIA,1478,40.0,59120.0
142181b_2024,SETOR CADEIRA - CRIANÇA LOC - MEIΑ,2104,40.0,84160.0
142181b_2024,SETOR CADEIRA - LOCADAS/CONSELHEIROS - INTEIRA,235,40.0,9400.0
142181b_2024,SETOR CADEIRA - NÃO SÓCIO PROMOCIONAL - INTEIRA,1954,56.0,109424.0
142181b_2024,SETOR CADEIRA - PERPETUAS - INTEIRA,848,40.0,33920.0
142181b_2024,SETOR CADEIRA - SÓCIO - CAMPEÃO DO MUNDO - INTEIRA,59,140.0,8260.0
142181b_2024,SETOR CADEIRA - SÓCIO ACADEMIA DO POVO (LEI Nº12.933) - ΜΕΙΑ,17,70.0,1190.0
142181b_2024,SETOR CADEIRA - VISITANTE - INTEIRA,251,40.0,10040.0
142181b_2024,SETOR CADEIRA - VISITANTE - MEΙΑ,23,240.0,5520.0
142181b_2024,SETOR CADEIRA - VISITANTE PROMOCIONAL - INTEIRA,3,50.0,150.0
142181b_2024,SÓCIO CADEIRA - INTEIRA,260,40.0,10400.0
142181b_2024,SÓCIO CADEIRA SÓCIO - CARTEIRA VERMELHA LOC - INTEIRA,973,40.0,38920.0
142181b_2024,SÓCIO CADEIRA - SÓCIO - NADA VAI NOS SEPARAR P3/P7 - INTEIRA,,,0.0
142181b_2024,SÓCIO CADEIRA - SOCIOS TOS - INTEIRA,,,0.0
142182b_2024,CADEIRA ASSENTO AMARELA SUPERIOR - INTEIRA,146,45.0,6570.0
142182b_2024,CADEIRA ASSENTO AMARELO SUPERIOR SOCIO - INTEIRA,1959,40.0,78360.0
142182b_2024,CADEIRA AMARELO/LARANJA - SUPERIOR/INFERIOR - INTEIRA,589,100.0,58900.0
142182b_2024,CADEIRA ASSENTO - CADEIRA AMARELO/LARANJA - SUPERIOR/INFERIOR - INTEIRA,2806,50.0,140300.0
142182b_2024,CADEIRA ASSENTO - CADEIRA AMARELO/LARANJA - SUPERIOR/INFERIOR - INTEIRA,15458,10.0,154580.0
142182b_2024,CADEIRA ASSENTO - CADEIRA AMARELO/LARANJA - SUPERIOR/INFERIOR - INTEIRA,592,35.0,20720.0
142182b_2024,CADEIRA ASSENTO CADEIRA AMARELO/LARANJA - SUPERIOR/INFERIOR - INTEIRA,169,25.0,4225.0
142182b_2024,CADEIRA ASSENTO - CADEIRA SUPERIRO/INFERIOR/TRIBUNA VISITANTE - INTEIRA,4,160.0,640.0
142182b_2024,CADEIRA ASSENTO - CADEIRA SUPERIRO/INFERIOR/TRIBUNA VISITANTE - MΕΙΑ,9,80.0,720.0
142182b_2024,CADEIRA ASSENTO - CAMAROTE BRAHMA - INTEIRA,45,500.0,22500.0
142182b_2024,CADEIRA ASSENTO - CAMAROTE BRAHMA - MEIΑ,42,250.0,10500.0
142182b_2024,"CADEIRA ASSENTO - CONVENIOS, AUTORIDADES E SERVIÇOS - INTEIRA",1332,,0.0
142182b_2024,"CADEIRA ASSENTO - CONVENIOS, AUTORIDADES E SERVIÇOS - INTEIRA",1650,,0.0
142182b_2024,CADEIRA ASSENTO - GRATUIDADE LEI MUNICIPAL ( CRUZEIRO) - INTEIRA,491,,0.0
142182b_2024,CADEIRA ASSENTO ROXO CAMAROTE - INTEIRA,20,,0.0
142182b_2024,CADEIRA ASSENTO ROXO INFERIOR - MEIA,318,90.0,28620.0
142182b_2024,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,174,180.0,31320.0
142182b_2024,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,74,64.0,4736.0
142182b_2024,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,746,63.0,46998.0
142182b_2024,CADEIRA ASSENTO - ROXO SUPERIOR - INTEIRA,127,72.0,9144.0
142182b_2024,CADEIRA ASSENTO - ROXO SUPERIOR - INTEIRA,771,56.0,43176.0
142182b_2024,CADEIRA ASSENTO ROXO SUPERIOR - MEIA,2923,80.0,233840.0
142182b_2024,CADEIRA ASSENTO ROXO SUPERIOR - INTEIRA,1166,160.0,186560.0
142182b_2024,CADEIRA ASSENTO SOCIO CATIVO CRUZEIRO - INTEIRA,2851,20.0,57020.0
142182b_2024,CADEIRA ASSENTO - VERMELHO CAMAROTE - INTEIRA,63,131.25,16537.5
142182b_2024,CADEIRA ASSENTO - VERMELHO CAMAROTE - ΜΕΙΑ,17,262.5,2231.25
142182b_2024,CADEIRA ASSENTO - VERMELHO CAMAROTE - INTEIRA,87,262.5,22837.5
142182b_2024,CADEIRA ASSENTO - VERMELHO CAMAROTE - ΜΕΙΑ,58,131.25,7612.5
142182b_2024,CADEIRA ASSENTO - VERMELHO INFERIOR SOCIO - INTEIRA,207,160.0,33120.0
142182b_2024,CADEIRA ASSENTO - VERMELHO INFERIOR SOCIO - MEIA,1965,80.0,157200.0
142182b_2024,CADEIRA ASSENTO - VERMELHO SUPERIOR - INTEIRA,491,52.5,25777.5
142182b_2024,CADEIRA ASSENTO - VERMELHO SUPERIOR - INTEIRA,247,37.5,9262.5
142182b_2024,CADEIRA ASSENTO - VERMELHO SUPERIOR - INTEIRA,119,67.5,8032.5
142182b_2024,CADEIRA ASSENTO - VERMELHO SUPERIOR - INTEIRA,1940,150.0,291000.0
142182b_2024,CADEIRA ASSENTO - VERMELHO SUPERIOR SOCIO - INTEIRA,60,60.0,3600.0
142182b_2024,CADEIRA ASSENTO - VERMELHOR SUPERIOR - MEIA,6887,75.0,516525.0
142183b_2024,SETOR ARQUIBANCADA - INTEIRA,1063,100.0,106300.0
142183b_2024,SETOR ARQUIBANCADA - ΜΕΙΑ,3246,50.0,162300.0
142183b_2024,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL - INTEIRA,600,40.0,24000.0
142183b_2024,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL - ΜΕΙΑ,160,20.0,3200.0
142183b_2024,SETOR ARQUIBANCADA - CORPORATIVO CLUBE - INTEIRA,737,1.0,737.0
142183b_2024,SETOR ARQUIBANCADA - SMV - INTEIRA,52,32.0,1664.0
142183b_2024,SETOR ARQUIBANCADA - SMV SEM FROTEIRAS - INTEIRA,18,30.0,540.0
142183b_2024,SETOR ARQUIBANCADA - SMV VERMELHO/PRETO - INTEIRA,45,40.0,1800.0
142183b_2024,SETOR ARQUIBANCADA - VISITANTE - INTEIRA,3073,100.0,307300.0
142183b_2024,SETOR ARQUIBANCADA - VISITANΤΕ - ΜΕΙΑ,313,50.0,15650.0
142183b_2024,SETOR CADEIRA - INTEIRA,510,160.0,81600.0
142183b_2024,SETOR CADEIRA - ΜΕΙΑ,480,80.0,38400.0
142183b_2024,SETOR CADEIRA - CADEIRA SMV - INTEIRA,4,48.0,192.0
142183b_2024,SETOR CADEIRA - SMV VERMELHO/PRETO - INTEIRA,23,64.0,1472.0
142183b_2024,SOU MAIS VITÓRIA SOCIAIS - INTEIRA,20185,20.0,403700.0
142184b_2024,Cadeira Sul Inteira,233,80.0,18640.0
142184b_2024,Cadeira Sul Meia,1569,40.0,62760.0
142184b_2024,Cadeira Sul Sócio Futebol,576,40.0,23040.0
142184b_2024,Cadeira Sul Sócio Família,1640,40.0,65600.0
142184b_2024,Cadeira Sul Guerreiro Toda Terra,7,48.0,336.0
142184b_2024,Cadeira Sul Guerreiro,25,64.0,1600.0
142184b_2024,Cadeira Sul Sócio,13690,40.0,547600.0
142184b_2024,Cadeira Leste Inferior Inteira,1107,40.0,44280.0
142184b_2024,Cadeira Leste Inferior Meia,2018,20.0,40360.0
142184b_2024,Cadeira Leste Inferior Sócio Futebol,329,20.0,6580.0
142184b_2024,Cadeira Leste Inferior Sócio Eterno Amor,0,20.0,0.0
142184b_2024,Cadeira Leste Inferior Sócio Família,632,20.0,12640.0
142184b_2024,Cadeira Leste Inferior Guerreiro Toda Terra,10,24.0,240.0
142184b_2024,Cadeira Leste Inferior Guerreiro,38,32.0,1216.0
142184b_2024,Cadeira Leste Inferior Sócio,1400,20.0,28000.0
142184b_2024,Cadeira Leste Superior Inteira,2811,20.0,56220.0
142184b_2024,Cadeira Leste Superior Meia,3764,10.0,37640.0
142184b_2024,Cadeira Leste Superior Sócio Futebol,447,10.0,4470.0
142184b_2024,Cadeira Leste Superior Sócio Eterno Amor,0,10.0,0.0
142184b_2024,Cadeira Leste Superior Sócio Família,515,10.0,5150.0
142184b_2024,Cadeira Leste Superior Guerreiro Toda Terra,1,12.0,12.0
142184b_2024,Cadeira Leste Superior Guerreiro,40,16.0,640.0
142184b_2024,Cadeira Leste Superior Sócio,976,10.0,9760.0
142184b_2024,Cadeira Norte Inteira,1748,90.0,157320.0
142184b_2024,Cadeira Norte Meia,2219,45.0,99855.0
142184b_2024,Cadeira Norte Sócio Futebol,313,45.0,14085.0
142184b_2024,Cadeira Norte Sócio Eterno Amor,0,45.0,0.0
142184b_2024,Cadeira Norte Sócio Família,263,45.0,11835.0
142184b_2024,Cadeira Norte Guerreiro Toda Terra,9,54.0,486.0
142184b_2024,Cadeira Norte Guerreiro,26,72.0,1872.0
142184b_2024,Cadeira Norte Sócio,906,45.0,40770.0
142184b_2024,Cadeira Oeste Inferior Inteira,509,90.0,45810.0
142184b_2024,Cadeira Oeste Inferior Meia,882,45.0,39690.0
142184b_2024,Cadeira Oeste Inferior Sócio Futebol,242,45.0,10890.0
142184b_2024,Cadeira Oeste Inferior Sócio Eterno Amor,0,45.0,0.0
142184b_2024,Cadeira Oeste Inferior Sócio Família,369,45.0,16605.0
142184b_2024,Cadeira Oeste Inferior Guerreiro Toda Terra,4,54.0,216.0
142184b_2024,Cadeira Oeste Inferior Guerreiro,16,72.0,1152.0
142184b_2024,Cadeira Oeste Inferior Sócio,1634,45.0,73530.0
142184b_2024,Cadeira Maracanã Mais Inteira,57,475.0,27075.0
142184b_2024,Cadeira Maracanã Meia,143,237.5,33962.5
142184b_2024,Cadeira Maracanã Mais Sócio Futebol,11,475.0,5225.0
142184b_2024,Cadeira Maracanã Mais Sócio Família,12,237.5,2850.0
142184b_2024,Cadeira Maracanã Mais Sócio,78,237.5,18525.0
142184b_2024,Cadeira Maracanã Mais Ingresso Social,250,400.0,100000.0
142184b_2024,Cadeira Norte Inteira Visitante,1152,90.0,103680.0
142184b_2024,Cadeira Norte Meia Visitante,1372,45.0,61740.0
142184b_2024,Ingresso Promocional,2468,10.0,24680.0
142184b_2024,Camarote Promocional,1615,10.0,16150.0
142184b_2024,Cadeiras Cativas,1670,,0.0
142184b_2024,Tribuna,50,,0.0
142185b_2024,ARQUIBANCADA,286,80.0,22880.0
142185b_2024,ARQUIBANCADA MEIA,1464,40.0,58560.0
142185b_2024,ARQUIBANCADA SÓCIO TORCEDOR 30%,41,56.0,2296.0
142185b_2024,ARQUIBANCADA SÓCIO TORCEDOR 50%,4041,40.0,161640.0
142185b_2024,ARQUIBANCADA SÓCIO TORCEDOR 60%,28,40.0,1120.0
142185b_2024,ARQUIBANCADA SÓCIO TORCEDOR 65%,127,40.0,5080.0
142185b_2024,ARQUIBANCADA SÓCIO TORCEDOR 70%,1504,40.0,60160.0
142185b_2024,ARQUIBANCADA SÓCIO TORCEDOR 75%,2523,40.0,100920.0
142185b_2024,ARQUIBANCADA SÓCIO TORCEDOR 100%,178,40.0,7120.0
142185b_2024,CADEIRA SOCIAL,195,140.0,27300.0
142185b_2024,CADEIRA SOCIAL MEIA,195,70.0,13650.0
142185b_2024,CADEIRA SOCIAL SÓCIO TORCEDOR 30%,12,98.0,1176.0
142185b_2024,CADEIRA SOCIAL SÓCIO TORCEDOR 50%,1746,70.0,122220.0
142185b_2024,CADEIRA SOCIAL SÓCIO TORCEDOR 60%,22,70.0,1540.0
142185b_2024,CADEIRA SOCIAL SÓCIO TORCEDOR 65%,229,70.0,16030.0
142185b_2024,CADEIRA SOCIAL SÓCIO TORCEDOR 70%,638,70.0,44660.0
142185b_2024,CADEIRA SOCIAL SÓCIO TORCEDOR 75%,942,70.0,65940.0
142185b_2024,CADEIRA SOCIAL SÓCIO TORCEDOR 100%,99,70.0,6930.0
142185b_2024,SETOR VIP,24,110.0,2640.0
142185b_2024,SETOR VIP ΜΕΙΑ,47,55.0,2585.0
142185b_2024,SETOR VIP SÓCIO TORCEDOR 30%,14,77.0,1078.0
142185b_2024,SETOR VIP SÓCIO TORCEDOR 50%,520,55.0,28600.0
142185b_2024,SETOR VIP SÓCIO TORCEDOR 60%,39,55.0,2145.0
142185b_2024,SETOR VIP SÓCIO TORCEDOR 65%,349,55.0,19195.0
142185b_2024,SETOR VIP SÓCIO TORCEDOR 70%,335,55.0,18425.0
142185b_2024,SETOR VIP SÓCIO TORCEDOR 75%,154,55.0,8470.0
142185b_2024,SETOR VIP SÓCIO TORCEDOR 100%,6,55.0,330.0
142185b_2024,ARQUIBANCADA VISITANTE,58,80.0,4640.0
142185b_2024,ARQUIBANCADA VISITAΝΤΕ ΜΕΙΑ,84,40.0,3360.0
142185b_2024,INGRESSO PROMOCIONAL,404,40.0,16160.0
142186b_2024,CAMAROTES - Carnê de Relacionamento,1558,20.0,31160.0
142186b_2024,CAMAROTES - Carnê - Venda Proibida,699,20.0,13980.0
142186b_2024,LESTE INFERIOR CENTRAL - Inteira,18,150.0,2700.0
142186b_2024,LESTE INFERIOR CENTRAL - Meia,48,75.0,3600.0
142186b_2024,LESTE INFERIOR CENTRAL - Fiel Torcedor,3701,112.5,416362.5
142186b_2024,LESTE INFERIOR CENTRAL - Fiel Torcedor,17,105.0,1785.0
142186b_2024,LESTE INFERIOR CENTRAL - Fiel Torcedor,1170,97.5,114075.0
142186b_2024,LESTE INFERIOR CENTRAL- Carnê - Venda Proibida,79,20.0,1580.0
142186b_2024,LESTE INFERIOR LATERAL - Inteira,3,100.0,300.0
142186b_2024,LESTE INFERIOR LATERAL - Meia,31,50.0,1550.0
142186b_2024,LESTE INFERIOR LATERAL - Fiel Torcedor,138,80.0,11040.0
142186b_2024,LESTE INFERIOR LATERAL - Fiel Torcedor,3507,75.0,263025.0
142186b_2024,LESTE INFERIOR LATERAL - Fiel Torcedor,297,65.0,19305.0
142186b_2024,LESTE INFERIOR LATERAL - Carnê - Venda Proibida,236,20.0,4720.0
142186b_2024,LESTE SUPERIOR CENTRAL - Inteira,19,90.0,1710.0
142186b_2024,LESTE SUPERIOR CENTRAL - Meia,26,45.0,1170.0
142186b_2024,LESTE SUPERIOR CENTRAL - Fiel Torcedor,386,58.5,22581.0
142186b_2024,LESTE SUPERIOR CENTRAL - Fiel Torcedor,51,63.0,3213.0
142186b_2024,LESTE SUPERIOR CENTRAL - Fiel Torcedor,3348,67.5,225990.0
142186b_2024,LESTE SUPERIOR CENTRAL - Carnê - Venda Proibida,11,20.0,220.0
142186b_2024,LESTE SUPERIOR LATERAL - Inteira,25,90.0,2250.0
142186b_2024,LESTE SUPERIOR LATERAL - Meia,10,45.0,450.0
142186b_2024,LESTE SUPERIOR LATERAL - Fiel Torcedor,134,58.5,7839.0
142186b_2024,LESTE SUPERIOR LATERAL - Fiel Torcedor,116,72.0,8352.0
142186b_2024,LESTE SUPERIOR LATERAL - Fiel Torcedor,2525,67.5,170437.5
142186b_2024,LESTE SUPERIOR LATERAL - Carnê - Venda Proibida,14,20.0,280.0
142186b_2024,NORTE - Meia,23,25.0,575.0
142186b_2024,NORTE - Fiel Torcedor,8667,28.0,242676.0
142186b_2024,NORTE - Carnê - Venda Proibida,310,20.0,6200.0
142186b_2024,OESTE BUSINESS - Carnê de Relacionamento,508,20.0,10160.0
